iteration,timestamp,aboxSizeOblig,queryKeyword,elapsedTimeInMillis,memoryUsedInKB,tboxLoadMs,aboxLoadMs,contextBuildMs,inferenceMs,queryMs,gcCount,gcTimeMs
13,14/09/2026 11:03,18,regulated-action-state,784,73425,446,26,6,285,19,0,0
14,14/09/2026 11:03,18,regulated-action-state,742,73425,427,21,5,267,19,0,0
15,14/09/2026 11:03,18,regulated-action-state,759,73425,440,24,6,268,19,0,0
16,14/09/2026 11:03,18,regulated-action-state,760,73425,429,23,6,277,24,0,0
17,14/09/2026 11:03,18,regulated-action-state,737,73425,424,22,5,264,19,0,0
18,14/09/2026 11:03,18,regulated-action-state,745,73425,431,22,5,266,19,0,0
19,14/09/2026 11:03,18,regulated-action-state,739,73425,426,21,5,266,19,0,0
20,14/09/2026 11:03,18,regulated-action-state,740,73425,426,22,5,266,19,0,0
21,14/09/2026 11:03,18,regulated-action-state,754,73425,438,23,6,267,19,0,0
22,14/09/2026 11:03,18,regulated-action-state,741,73425,427,21,6,267,18,0,0
23,14/09/2026 11:03,18,regulated-action-state,755,73425,435,22,5,271,19,0,0
24,14/09/2026 11:03,18,regulated-action-state,746,73425,431,22,5,267,18,0,0
25,14/09/2026 11:03,18,regulated-action-state,762,73425,427,22,6,286,19,0,0
26,14/09/2026 11:03,18,regulated-action-state,742,73425,429,22,6,265,18,0,0
27,14/09/2026 11:03,18,regulated-action-state,740,73425,427,22,5,266,19,0,0
28,14/09/2026 11:03,18,regulated-action-state,788,73425,446,24,6,292,19,0,0
29,14/09/2026 11:03,18,regulated-action-state,742,73425,428,22,5,266,19,0,0
30,14/09/2026 11:03,18,regulated-action-state,748,73425,429,22,5,270,19,0,0
31,14/09/2026 11:03,18,regulated-action-state,742,73425,427,22,6,267,19,0,0
32,14/09/2026 11:03,18,regulated-action-state,750,73425,433,22,6,269,19,0,0
33,14/09/2026 11:03,18,regulated-action-state,748,73425,430,24,5,268,19,0,0
34,14/09/2026 11:03,18,regulated-action-state,751,73425,433,23,5,270,19,0,0
35,14/09/2026 11:03,18,regulated-action-state,750,73425,434,22,5,267,20,0,0
36,14/09/2026 11:03,18,regulated-action-state,743,73425,427,21,5,269,19,0,0
37,14/09/2026 11:03,18,regulated-action-state,771,73425,442,25,5,277,19,0,0
38,14/09/2026 11:03,18,regulated-action-state,743,73425,429,22,6,266,19,0,0
39,14/09/2026 11:03,18,regulated-action-state,786,73425,440,22,6,293,23,0,0
40,14/09/2026 11:03,18,regulated-action-state,744,73425,427,22,6,269,19,0,0
41,14/09/2026 11:03,18,regulated-action-state,745,73425,427,23,5,268,20,0,0
42,14/09/2026 11:03,18,regulated-action-state,742,73425,427,22,5,266,19,0,0
43,14/09/2026 11:03,18,regulated-action-state,791,73425,450,26,5,288,19,0,0
44,14/09/2026 11:03,18,regulated-action-state,742,73425,426,23,5,267,19,0,0
45,14/09/2026 11:03,18,regulated-action-state,741,73425,426,23,5,266,18,0,0
46,14/09/2026 11:03,18,regulated-action-state,747,73425,435,21,5,265,19,0,0
47,14/09/2026 11:04,18,regulated-action-state,748,73425,430,22,6,270,19,0,0
48,14/09/2026 11:04,18,regulated-action-state,766,73425,427,26,5,287,19,0,0
49,14/09/2026 11:04,18,regulated-action-state,743,73426,428,22,6,267,19,0,0
50,14/09/2026 11:04,18,regulated-action-state,738,73425,425,22,5,265,19,0,0
51,14/09/2026 11:04,18,regulated-action-state,787,73425,444,26,6,291,19,0,0
52,14/09/2026 11:04,18,regulated-action-state,742,73425,426,22,5,268,19,0,0
53,14/09/2026 11:04,18,regulated-action-state,747,73425,429,23,5,269,19,0,0
54,14/09/2026 11:04,18,regulated-action-state,741,73425,429,21,5,265,19,0,0
55,14/09/2026 11:04,18,regulated-action-state,740,73425,428,21,6,265,19,0,0
56,14/09/2026 11:04,18,regulated-action-state,786,73425,435,31,6,293,18,0,0
57,14/09/2026 11:04,18,regulated-action-state,743,73425,427,23,6,267,19,0,0
58,14/09/2026 11:04,18,regulated-action-state,741,73425,426,22,6,266,19,0,0
59,14/09/2026 11:04,18,regulated-action-state,748,73425,431,22,6,268,19,0,0
60,14/09/2026 11:04,18,regulated-action-state,747,73426,430,22,5,268,19,0,0
61,14/09/2026 11:04,18,regulated-action-state,737,73425,426,22,5,263,19,0,0
62,14/09/2026 11:04,18,regulated-action-state,752,73425,427,22,5,279,18,0,0
63,14/09/2026 11:04,18,regulated-action-state,760,73425,428,30,6,274,19,0,0
64,14/09/2026 11:04,18,regulated-action-state,752,73425,427,21,5,278,19,0,0
65,14/09/2026 11:04,18,regulated-action-state,757,73425,438,23,5,270,19,0,0
66,14/09/2026 11:04,18,regulated-action-state,741,73425,427,21,5,265,19,0,0
67,14/09/2026 11:04,18,regulated-action-state,736,73425,425,22,5,264,18,0,0
68,14/09/2026 11:04,18,regulated-action-state,741,73425,427,22,5,267,19,0,0
69,14/09/2026 11:04,18,regulated-action-state,740,73425,428,21,5,265,19,0,0
70,14/09/2026 11:04,18,regulated-action-state,744,73425,428,22,5,267,20,0,0
71,14/09/2026 11:04,18,regulated-action-state,733,73425,426,21,5,260,19,0,0
72,14/09/2026 11:04,18,regulated-action-state,759,73425,433,23,5,277,19,0,0
73,14/09/2026 11:04,18,regulated-action-state,743,73425,427,22,6,268,19,0,0
74,14/09/2026 11:04,18,regulated-action-state,742,73425,429,22,6,265,19,0,0
75,14/09/2026 11:04,18,regulated-action-state,748,73425,432,23,5,267,18,0,0
76,14/09/2026 11:04,18,regulated-action-state,743,73425,429,22,6,265,18,0,0
77,14/09/2026 11:04,18,regulated-action-state,786,73425,452,24,6,283,19,0,0
78,14/09/2026 11:04,18,regulated-action-state,748,73425,432,22,6,267,19,0,0
79,14/09/2026 11:04,18,regulated-action-state,778,73425,434,29,8,285,20,0,0
80,14/09/2026 11:04,18,regulated-action-state,791,73425,437,30,7,295,20,0,0
81,14/09/2026 11:04,18,regulated-action-state,739,73425,426,21,5,266,19,0,0
82,14/09/2026 11:04,18,regulated-action-state,801,73425,453,29,6,292,19,0,0
83,14/09/2026 11:04,18,regulated-action-state,741,73425,428,21,5,265,19,0,0
84,14/09/2026 11:04,18,regulated-action-state,741,73425,427,22,6,266,19,0,0
85,14/09/2026 11:04,18,regulated-action-state,742,73425,427,21,5,267,19,0,0
86,14/09/2026 11:04,18,regulated-action-state,762,73425,428,22,6,286,19,0,0
87,14/09/2026 11:04,18,regulated-action-state,771,73425,432,25,6,285,21,0,0
88,14/09/2026 11:04,18,regulated-action-state,743,73425,426,22,6,268,19,0,0
89,14/09/2026 11:04,18,regulated-action-state,749,73425,427,22,5,274,19,0,0
90,14/09/2026 11:04,18,regulated-action-state,742,73425,426,23,5,267,19,0,0
91,14/09/2026 11:04,18,regulated-action-state,743,73425,430,22,5,266,18,0,0
92,14/09/2026 11:04,18,regulated-action-state,739,73425,427,21,6,265,18,0,0
93,14/09/2026 11:04,18,regulated-action-state,742,73425,421,22,5,272,19,0,0
94,14/09/2026 11:04,18,regulated-action-state,755,73425,431,27,10,266,19,0,0
95,14/09/2026 11:04,18,regulated-action-state,740,73425,427,23,5,264,18,0,0
96,14/09/2026 11:04,18,regulated-action-state,767,73425,427,21,6,292,19,0,0
97,14/09/2026 11:04,18,regulated-action-state,742,73425,429,21,6,266,19,0,0
98,14/09/2026 11:04,18,regulated-action-state,745,73425,428,22,5,269,19,0,0
99,14/09/2026 11:04,18,regulated-action-state,741,73425,427,22,5,266,19,0,0
100,14/09/2026 11:04,18,regulated-action-state,789,73425,447,25,6,290,19,0,0
101,14/09/2026 11:04,18,regulated-action-state,740,73425,426,22,5,267,19,0,0
102,14/09/2026 11:04,18,regulated-action-state,751,73425,436,23,5,266,19,0,0
103,14/09/2026 11:04,18,regulated-action-state,774,73425,428,23,6,296,19,0,0
104,14/09/2026 11:04,18,regulated-action-state,737,73425,427,21,5,263,19,0,0
105,14/09/2026 11:04,18,regulated-action-state,752,73425,433,22,5,271,19,0,0
106,14/09/2026 11:04,18,regulated-action-state,744,73425,428,23,6,267,19,0,0
107,14/09/2026 11:04,18,regulated-action-state,743,73425,429,21,5,267,18,0,0
108,14/09/2026 11:04,18,regulated-action-state,744,73425,428,22,5,268,18,0,0
109,14/09/2026 11:04,18,regulated-action-state,742,73425,426,23,5,267,19,0,0
110,14/09/2026 11:04,18,regulated-action-state,741,73425,427,21,5,266,18,0,0
111,14/09/2026 11:04,18,regulated-action-state,744,73425,428,23,5,266,19,0,0
112,14/09/2026 11:04,18,regulated-action-state,748,73425,429,22,5,271,19,0,0
113,14/09/2026 11:04,18,regulated-action-state,763,73425,427,23,6,287,18,0,0
114,14/09/2026 11:04,18,regulated-action-state,752,73425,426,22,5,278,19,0,0
115,14/09/2026 11:04,18,regulated-action-state,773,73425,448,21,5,279,19,0,0
116,14/09/2026 11:05,18,regulated-action-state,742,73425,427,23,5,266,19,0,0
117,14/09/2026 11:05,18,regulated-action-state,741,73425,427,21,6,266,19,0,0
118,14/09/2026 11:05,18,regulated-action-state,794,73425,447,23,6,297,19,0,0
119,14/09/2026 11:05,18,regulated-action-state,740,73425,427,22,5,265,19,0,0
120,14/09/2026 11:05,18,regulated-action-state,769,73425,430,24,5,288,19,0,0
121,14/09/2026 11:05,18,regulated-action-state,747,73425,433,21,5,267,19,0,0
122,14/09/2026 11:05,18,regulated-action-state,741,73425,427,22,5,266,19,0,0
123,14/09/2026 11:05,18,regulated-action-state,742,73425,426,22,5,267,19,0,0
124,14/09/2026 11:05,18,regulated-action-state,785,73425,436,29,6,293,20,0,0
125,14/09/2026 11:05,18,regulated-action-state,749,73425,432,25,5,265,19,0,0
126,14/09/2026 11:05,18,regulated-action-state,739,73425,428,21,5,265,19,0,0
127,14/09/2026 11:05,18,regulated-action-state,743,73425,429,21,6,266,18,0,0
128,14/09/2026 11:05,18,regulated-action-state,747,73425,431,22,6,267,20,0,0
129,14/09/2026 11:05,18,regulated-action-state,805,73425,457,24,6,297,19,0,0
130,14/09/2026 11:05,18,regulated-action-state,741,73425,429,21,5,265,19,0,0
131,14/09/2026 11:05,18,regulated-action-state,740,73425,429,22,6,264,19,0,0
132,14/09/2026 11:05,18,regulated-action-state,740,73425,427,22,5,265,19,0,0
133,14/09/2026 11:05,18,regulated-action-state,740,73425,429,20,5,265,19,0,0
134,14/09/2026 11:05,18,regulated-action-state,771,73425,433,22,6,290,19,0,0
135,14/09/2026 11:05,18,regulated-action-state,739,73425,425,22,5,266,19,0,0
136,14/09/2026 11:05,18,regulated-action-state,772,73425,437,25,6,285,18,0,0
137,14/09/2026 11:05,18,regulated-action-state,749,73425,433,22,6,269,17,0,0
138,14/09/2026 11:05,18,regulated-action-state,740,73425,428,21,6,264,19,0,0
139,14/09/2026 11:05,18,regulated-action-state,777,73425,431,27,6,293,20,0,0
140,14/09/2026 11:05,18,regulated-action-state,742,73425,428,22,5,266,19,0,0
141,14/09/2026 11:05,18,regulated-action-state,760,73425,425,22,6,286,20,0,0
142,14/09/2026 11:05,18,regulated-action-state,754,73425,430,22,6,275,19,0,0
143,14/09/2026 11:05,18,regulated-action-state,759,73425,426,22,5,280,23,0,0
144,14/09/2026 11:05,18,regulated-action-state,746,73425,433,21,5,266,19,0,0
145,14/09/2026 11:05,18,regulated-action-state,743,73425,428,21,5,268,18,0,0
146,14/09/2026 11:05,18,regulated-action-state,737,73425,424,22,5,265,18,0,0
147,14/09/2026 11:05,18,regulated-action-state,741,73425,427,22,5,266,19,0,0
148,14/09/2026 11:05,18,regulated-action-state,748,73425,429,22,5,271,18,0,0
149,14/09/2026 11:05,18,regulated-action-state,741,73425,427,22,6,266,19,0,0
150,14/09/2026 11:05,18,regulated-action-state,762,73425,426,22,5,287,19,0,0
151,14/09/2026 11:05,18,regulated-action-state,743,73425,429,21,5,266,19,0,0
152,14/09/2026 11:05,18,regulated-action-state,747,73425,430,22,5,268,19,0,0
153,14/09/2026 11:05,18,regulated-action-state,750,73425,426,21,5,277,19,0,0
154,14/09/2026 11:05,18,regulated-action-state,746,73425,430,22,6,267,19,0,0
155,14/09/2026 11:05,18,regulated-action-state,784,73425,443,25,6,289,19,0,0
156,14/09/2026 11:05,18,regulated-action-state,755,73425,440,23,5,266,18,0,0
157,14/09/2026 11:05,18,regulated-action-state,747,73425,431,23,6,267,19,0,0
158,14/09/2026 11:05,18,regulated-action-state,743,73425,429,22,5,266,19,0,0
159,14/09/2026 11:05,18,regulated-action-state,747,73425,428,23,5,269,19,0,0
160,14/09/2026 11:05,18,regulated-action-state,740,73425,425,22,6,266,19,0,0
161,14/09/2026 11:05,18,regulated-action-state,782,73425,439,30,6,287,18,0,0
162,14/09/2026 11:05,18,regulated-action-state,753,73425,434,23,5,270,19,0,0
163,14/09/2026 11:05,18,regulated-action-state,744,73425,428,22,5,268,19,0,0
164,14/09/2026 11:05,18,regulated-action-state,743,73425,428,21,5,268,19,0,0
165,14/09/2026 11:05,18,regulated-action-state,740,73425,425,22,6,266,19,0,0
166,14/09/2026 11:05,18,regulated-action-state,739,73425,425,23,6,265,18,0,0
167,14/09/2026 11:05,18,regulated-action-state,745,73425,429,22,5,268,18,0,0
168,14/09/2026 11:05,18,regulated-action-state,762,73425,449,21,5,266,18,0,0
169,14/09/2026 11:05,18,regulated-action-state,787,73425,445,29,6,287,19,0,0
170,14/09/2026 11:05,18,regulated-action-state,740,73425,425,22,6,267,19,0,0
171,14/09/2026 11:05,18,regulated-action-state,750,73425,428,22,5,274,18,0,0
172,14/09/2026 11:05,18,regulated-action-state,799,73425,445,26,5,300,19,0,0
173,14/09/2026 11:05,18,regulated-action-state,743,73425,427,22,5,268,19,0,0
174,14/09/2026 11:05,18,regulated-action-state,746,73425,431,22,6,267,19,0,0
175,14/09/2026 11:05,18,regulated-action-state,741,73425,429,21,5,266,18,0,0
176,14/09/2026 11:05,18,regulated-action-state,789,73425,449,24,6,290,19,0,0
177,14/09/2026 11:05,18,regulated-action-state,748,73425,430,22,6,269,19,0,0
178,14/09/2026 11:05,18,regulated-action-state,746,73425,430,22,6,268,19,0,0
179,14/09/2026 11:05,18,regulated-action-state,741,73425,426,21,5,268,19,0,0
180,14/09/2026 11:05,18,regulated-action-state,739,73425,427,21,5,264,19,0,0
181,14/09/2026 11:05,18,regulated-action-state,743,73425,428,22,5,267,19,0,0
182,14/09/2026 11:05,18,regulated-action-state,752,73425,439,21,5,266,19,0,0
183,14/09/2026 11:05,18,regulated-action-state,754,73425,431,30,5,267,18,0,0
184,14/09/2026 11:05,18,regulated-action-state,768,73425,430,22,6,289,19,0,0
185,14/09/2026 11:06,18,regulated-action-state,737,73425,425,21,6,264,19,0,0
186,14/09/2026 11:06,18,regulated-action-state,761,73425,433,26,6,276,19,0,0
187,14/09/2026 11:06,18,regulated-action-state,771,73425,446,28,8,268,19,0,0
188,14/09/2026 11:06,18,regulated-action-state,742,73425,426,21,5,268,18,0,0
189,14/09/2026 11:06,18,regulated-action-state,750,73425,433,22,6,269,19,0,0
190,14/09/2026 11:06,18,regulated-action-state,760,73425,430,21,5,283,19,0,0
191,14/09/2026 11:06,18,regulated-action-state,748,73425,435,22,5,266,19,0,0
192,14/09/2026 11:06,18,regulated-action-state,745,73425,430,22,6,267,19,0,0
193,14/09/2026 11:06,18,regulated-action-state,743,73425,428,22,5,267,19,0,0
194,14/09/2026 11:06,18,regulated-action-state,782,73425,443,26,6,287,19,0,0
195,14/09/2026 11:06,18,regulated-action-state,756,73425,430,22,5,277,19,0,0
196,14/09/2026 11:06,18,regulated-action-state,749,73425,432,22,6,268,19,0,0
197,14/09/2026 11:06,18,regulated-action-state,738,73425,424,22,5,266,19,0,0
198,14/09/2026 11:06,18,regulated-action-state,740,73425,428,20,6,266,19,0,0
199,14/09/2026 11:06,18,regulated-action-state,738,73425,425,22,6,264,18,0,0
200,14/09/2026 11:06,18,regulated-action-state,739,73425,424,23,6,267,18,0,0
1,14/09/2026 11:06,27,regulated-action-state,881,73409,484,84,10,281,20,0,0
2,14/09/2026 11:06,27,regulated-action-state,764,73409,435,28,5,273,20,0,0
3,14/09/2026 11:06,27,regulated-action-state,758,73409,431,28,5,271,19,0,0
4,14/09/2026 11:06,27,regulated-action-state,763,73409,438,28,6,271,19,0,0
5,14/09/2026 11:06,27,regulated-action-state,755,73409,430,27,6,271,19,0,0
6,14/09/2026 11:06,27,regulated-action-state,760,73409,438,27,6,268,20,0,0
7,14/09/2026 11:06,27,regulated-action-state,789,73410,430,28,5,289,33,0,0
8,14/09/2026 11:06,27,regulated-action-state,753,73409,429,27,5,270,20,0,0
9,14/09/2026 11:06,27,regulated-action-state,795,73409,446,31,6,290,20,0,0
10,14/09/2026 11:06,27,regulated-action-state,758,73409,429,29,5,273,20,0,0
11,14/09/2026 11:06,27,regulated-action-state,748,73410,427,27,5,267,19,0,0
12,14/09/2026 11:06,27,regulated-action-state,764,73410,438,27,5,272,20,0,0
13,14/09/2026 11:06,27,regulated-action-state,753,73410,430,27,6,269,20,0,0
14,14/09/2026 11:06,27,regulated-action-state,801,73409,442,31,6,299,20,0,0
15,14/09/2026 11:06,27,regulated-action-state,767,73409,439,28,6,271,20,0,0
16,14/09/2026 11:06,27,regulated-action-state,752,73409,427,28,6,270,20,0,0
17,14/09/2026 11:06,27,regulated-action-state,750,73410,426,29,6,268,19,0,0
18,14/09/2026 11:06,27,regulated-action-state,751,73409,428,28,5,269,19,0,0
19,14/09/2026 11:06,27,regulated-action-state,758,73409,431,28,6,272,20,0,0
20,14/09/2026 11:06,27,regulated-action-state,752,73410,429,27,6,269,20,0,0
21,14/09/2026 11:06,27,regulated-action-state,752,73409,428,28,6,269,20,0,0
22,14/09/2026 11:06,27,regulated-action-state,753,73409,427,29,5,270,20,0,0
23,14/09/2026 11:06,27,regulated-action-state,754,73409,428,28,6,270,20,0,0
24,14/09/2026 11:06,27,regulated-action-state,752,73409,428,28,6,270,19,0,0
25,14/09/2026 11:06,27,regulated-action-state,788,73409,442,27,5,291,20,0,0
26,14/09/2026 11:06,27,regulated-action-state,760,73410,433,28,5,272,20,0,0
27,14/09/2026 11:06,27,regulated-action-state,754,73410,426,29,5,270,21,0,0
28,14/09/2026 11:06,27,regulated-action-state,752,73409,428,28,5,269,20,0,0
29,14/09/2026 11:06,27,regulated-action-state,755,73410,427,28,5,274,19,0,0
30,14/09/2026 11:06,27,regulated-action-state,756,73410,427,28,5,273,20,0,0
31,14/09/2026 11:06,27,regulated-action-state,752,73409,427,29,6,269,19,0,0
32,14/09/2026 11:06,27,regulated-action-state,754,73409,427,28,6,271,20,0,0
33,14/09/2026 11:06,27,regulated-action-state,751,73409,425,28,5,272,19,0,0
34,14/09/2026 11:06,27,regulated-action-state,774,73409,437,27,6,278,24,0,0
35,14/09/2026 11:06,27,regulated-action-state,754,73409,430,28,5,270,20,0,0
36,14/09/2026 11:06,27,regulated-action-state,762,73409,434,28,6,272,20,0,0
37,14/09/2026 11:06,27,regulated-action-state,794,73409,455,37,6,275,19,0,0
38,14/09/2026 11:06,27,regulated-action-state,753,73409,429,27,5,268,21,0,0
39,14/09/2026 11:06,27,regulated-action-state,756,73409,430,28,6,271,20,0,0
40,14/09/2026 11:06,27,regulated-action-state,786,73409,447,29,6,283,19,0,0
41,14/09/2026 11:06,27,regulated-action-state,753,73409,429,28,6,269,19,0,0
42,14/09/2026 11:06,27,regulated-action-state,754,73409,426,29,5,272,20,0,0
43,14/09/2026 11:06,27,regulated-action-state,751,73410,428,27,5,270,19,0,0
44,14/09/2026 11:06,27,regulated-action-state,751,73409,428,28,6,268,19,0,0
45,14/09/2026 11:06,27,regulated-action-state,764,73410,439,28,5,270,19,0,0
46,14/09/2026 11:06,27,regulated-action-state,758,73409,431,28,6,272,20,0,0
47,14/09/2026 11:06,27,regulated-action-state,762,73409,438,28,5,269,20,0,0
48,14/09/2026 11:06,27,regulated-action-state,777,73409,428,28,5,293,21,0,0
49,14/09/2026 11:06,27,regulated-action-state,753,73409,429,28,5,269,20,0,0
50,14/09/2026 11:06,27,regulated-action-state,766,73409,440,28,6,270,22,0,0
51,14/09/2026 11:06,27,regulated-action-state,779,73410,435,35,7,282,19,0,0
52,14/09/2026 11:07,27,regulated-action-state,808,73409,449,33,7,298,20,0,0
53,14/09/2026 11:07,27,regulated-action-state,753,73409,427,28,5,271,19,0,0
54,14/09/2026 11:07,27,regulated-action-state,806,73409,441,36,6,300,21,0,0
55,14/09/2026 11:07,27,regulated-action-state,751,73409,429,27,5,268,20,0,0
56,14/09/2026 11:07,27,regulated-action-state,754,73410,428,28,5,271,20,0,0
57,14/09/2026 11:07,27,regulated-action-state,750,73410,426,28,5,269,20,0,0
58,14/09/2026 11:07,27,regulated-action-state,754,73409,429,28,5,270,20,0,0
59,14/09/2026 11:07,27,regulated-action-state,758,73409,430,28,6,273,19,0,0
60,14/09/2026 11:07,27,regulated-action-state,752,73409,429,27,5,269,20,0,0
61,14/09/2026 11:07,27,regulated-action-state,821,73409,444,32,6,303,35,0,0
62,14/09/2026 11:07,27,regulated-action-state,751,73409,426,28,5,270,20,0,0
63,14/09/2026 11:07,27,regulated-action-state,765,73410,429,27,5,281,20,0,0
64,14/09/2026 11:07,27,regulated-action-state,763,73409,433,27,6,275,20,0,0
65,14/09/2026 11:07,27,regulated-action-state,752,73409,427,28,5,271,19,0,0
66,14/09/2026 11:07,27,regulated-action-state,809,73409,447,37,6,298,19,0,0
67,14/09/2026 11:07,27,regulated-action-state,773,73409,433,28,6,285,20,0,0
68,14/09/2026 11:07,27,regulated-action-state,750,73409,426,28,6,268,20,0,0
69,14/09/2026 11:07,27,regulated-action-state,798,73409,443,32,8,292,20,0,0
70,14/09/2026 11:07,27,regulated-action-state,756,73409,429,29,5,271,20,0,0
71,14/09/2026 11:07,27,regulated-action-state,760,73409,432,27,6,273,20,0,0
72,14/09/2026 11:07,27,regulated-action-state,769,73409,428,27,5,287,20,0,0
73,14/09/2026 11:07,27,regulated-action-state,751,73409,426,28,5,270,20,0,0
74,14/09/2026 11:07,27,regulated-action-state,759,73410,430,28,5,274,21,0,0
75,14/09/2026 11:07,27,regulated-action-state,750,73409,429,26,5,267,20,0,0
76,14/09/2026 11:07,27,regulated-action-state,774,73409,427,29,5,289,21,0,0
77,14/09/2026 11:07,27,regulated-action-state,748,73409,427,28,5,267,20,0,0
